CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
130014	2	20	1	0	 	2
130015	1	24	1	0	 	1
130015	2	20	1	0	 	1
130016	1	24	1	0	 	1
130017	1	24	1	0	 	1
130017	2	20	1	0	 	2
130018	1	24	1	0	 	1
130018	2	20	1	0	 	2
130019	1	24	1	0	 	1
130021	1	20	1	0	 	2
130021	2	24	1	0	 	1
130022	1	24	1	0	 	1
130022	2	20	1	0	 	2
130023	1	24	1	0	 	1
130024	1	24	1	0	 	1
130025	1	24	1	0	 	1
130025	2	20	1	0	 	2
130026	1	24	1	0	 	1
130026	2	20	1	0	 	2
130027	1	24	1	0	 	1
130027	2	20	1	0	 	2
130028	1	24	1	0	 	2
130028	2	20	1	0	 	1
130029	1	7	1	0	 	1
130029	2	24	1	0	 	2
130029	3	20	1	0	 	2
130030	1	24	1	0	 	1
130031	1	24	1	0	 	1
130032	1	24	1	0	 	1
130032	2	20	1	0	 	2
130033	1	24	1	0	 	1
130033	2	20	1	0	 	2
130034	1	24	1	0	 	1
130034	2	20	1	0	 	2
130035	1	24	1	0	 	1
130035	2	20	1	0	 	2
130036	1	24	1	0	 	1
130036	2	20	1	0	 	2
130037	1	24	1	0	 	1
130039	1	24	1	0	 	1
130039	2	7	1	0	 	2
130040	1	24	1	0	 	1
130040	2	20	1	0	 	2
130041	1	24	1	0	 	1
130041	2	20	1	0	 	2
130042	1	20	1	0	 	2
130042	2	24	1	0	 	1
130043	1	24	1	0	 	1
130043	2	20	1	0	 	2
130044	1	20	1	0	 	1
130044	2	24	1	0	 	2
130045	1	24	1	0	 	1
130045	2	20	1	0	 	2
130046	1	24	1	0	 	1
130046	2	20	1	0	 	2
130047	1	24	1	0	 	1
130048	1	24	1	0	 	1
130049	1	7	1	0	 	1
130049	2	20	1	0	 	2
130049	3	24	1	0	 	2
130050	1	4	2	1	2	1
130050	2	7	1	0	 	2
130050	3	20	1	0	 	2
130051	1	20	1	0	 	2
130051	2	24	1	0	 	1
130052	1	24	1	0	 	1
130052	2	20	1	0	 	2
130053	1	24	1	0	 	1
130054	1	20	1	0	 	1
130054	2	24	1	0	 	2
130055	1	24	1	0	 	1
130055	2	20	1	0	 	2
130057	1	24	1	0	 	1
130058	1	24	1	0	 	1
130058	2	20	1	0	 	2
130059	1	24	1	0	 	1
130060	1	24	1	0	 	1
130060	2	20	1	0	 	2
130062	1	24	1	0	 	1
130063	1	24	1	0	 	1
130064	1	24	1	0	 	1
130064	2	20	1	0	 	2
130065	1	24	1	0	 	1
130066	1	24	1	0	 	1
130066	2	7	1	0	 	2
130067	1	24	1	0	 	1
130068	1	24	1	0	 	1
130068	2	20	1	0	 	2
130070	1	24	1	0	 	1
130070	2	20	1	0	 	2
130071	1	24	1	0	 	1
130072	1	20	1	0	 	1
130072	2	24	1	0	 	2
130073	1	24	1	0	 	1
130073	2	20	1	0	 	2
130074	1	22	1	0	 	1
130075	1	24	1	0	 	1
130075	2	20	1	0	 	2
130076	1	24	1	0	 	1
130079	1	24	1	0	 	1
130080	1	20	1	0	 	1
130080	2	24	1	0	 	2
130081	1	24	1	0	 	1
130082	1	20	1	0	 	2
130082	2	24	1	0	 	1
130083	1	20	1	0	 	1
130083	2	24	1	0	 	2
130084	1	24	1	0	 	1
130085	1	24	1	0	 	1
130085	2	20	1	0	 	2
130086	1	7	1	0	 	1
130086	2	20	1	0	 	2
130086	3	24	1	0	 	2
130087	1	7	1	0	 	1
130087	2	24	1	0	 	2
130087	3	20	1	0	 	2
130088	1	20	1	0	 	1
130089	1	20	1	0	 	1
130089	2	24	1	0	 	2
130090	1	20	1	0	 	1
130090	2	24	1	0	 	2
130091	1	24	1	0	 	1
130092	1	24	1	0	 	1
130093	1	24	1	0	 	1
130093	2	7	1	0	 	2
130093	3	20	1	0	 	2
130094	1	20	1	0	 	2
130094	2	24	1	0	 	1
130095	1	24	1	0	 	1
130095	2	20	1	0	 	2
130096	1	20	1	0	 	2
130096	2	24	1	0	 	1
130097	1	24	1	0	 	1
130097	2	20	1	0	 	2
130098	1	20	1	0	 	2
130098	2	24	1	0	 	1
130099	1	20	1	0	 	2
130099	2	24	1	0	 	1
130100	1	24	1	0	 	1
130100	2	20	1	0	 	2
140034	1	4	1	0	 	2
140038	1	22	1	3	2	2
140060	1	7	2	1	2	2
140090	1	7	1	0	 	1
140090	2	24	1	0	 	2
140092	1	4	1	0	 	2
140092	2	20	1	0	 	77
150004	1	 	 	 	 	 
150018	1	22	2	1	2	1
150028	1	4	2	1	0	2
150039	1	4	2	1	1	2
150046	1	1	2	1	1	1
150059	1	1	2	1	1	1
150065	1	1	2	1	1	2
150074	1	4	1	1	2	2
150079	1	4	1	1	1	1
160001	1	24	1	0	 	1
160001	2	20	1	0	 	2
160002	1	24	1	0	 	1
160003	1	20	1	0	 	2
160003	2	24	1	0	 	1
160005	1	24	1	0	 	1
160005	2	20	1	0	 	2
160006	1	20	1	0	 	1
160006	2	24	1	0	 	2
160007	1	7	1	0	 	1
160007	2	20	1	0	 	2
160007	3	24	1	0	 	2
160008	1	21	1	0	 	2
160008	2	24	1	0	 	1
160009	1	24	1	0	 	1
160009	2	20	1	0	 	2
160010	1	24	1	0	 	1
160011	1	24	1	0	 	1
160011	2	20	1	0	 	2
160012	1	24	1	0	 	1
160013	1	5	2	1	1	1
160013	2	24	1	0	 	2
160013	3	7	1	0	 	2
160014	1	24	1	0	 	1
160014	2	20	1	0	 	2
160015	1	24	1	0	 	2
160015	2	7	1	0	 	1
160016	1	20	1	0	 	2
160016	2	24	1	0	 	1
160017	1	24	1	0	 	1
160017	2	20	1	0	 	2
160018	1	20	1	0	 	1
160018	2	24	1	0	 	2
160019	1	24	1	0	 	1
160019	2	20	1	0	 	2
160020	1	24	1	0	 	1
160020	2	20	1	0	 	2
160021	1	20	1	0	 	2
160021	2	24	1	0	 	2
160021	3	7	1	0	 	1
160022	1	20	1	0	 	1
160022	2	24	1	0	 	1
160023	1	24	1	0	 	2
160023	2	20	1	0	 	2
160024	1	20	1	0	 	2
160024	2	24	1	0	 	1
160025	1	24	1	0	 	1
160025	2	20	1	0	 	2
160026	1	24	1	0	 	1
160026	2	20	1	0	 	2
160027	1	20	1	0	 	1
160027	2	24	1	0	 	2
160028	1	7	1	0	 	1
160028	2	24	1	0	 	2
160029	1	20	1	0	 	2
160029	2	24	1	0	 	1
160030	1	20	1	0	 	1
160030	2	24	1	0	 	2
160031	1	20	1	0	 	1
160031	2	24	1	0	 	2
160032	1	24	1	0	 	2
160032	2	20	1	0	 	1
160033	1	24	1	0	 	1
160033	2	20	1	0	 	2
160034	1	24	1	0	 	1
160035	1	24	1	0	 	1
160036	1	24	1	0	 	1
160036	2	20	1	0	 	2
160037	1	24	1	0	 	1
160037	2	20	1	0	 	2
160038	1	20	1	0	 	2
160038	2	24	1	0	 	1
160039	1	24	1	0	 	1
160039	2	20	1	0	 	2
160040	1	24	1	0	 	1
160041	1	24	1	0	 	1
160042	1	7	1	0	 	1
160042	2	24	1	0	 	2
160042	3	20	1	0	 	2
160043	1	24	1	0	 	1
160043	2	20	1	0	 	2
160044	1	24	1	0	 	1
160045	1	7	1	0	 	1
160045	2	24	1	0	 	2
160046	1	7	1	0	 	1
160046	2	24	1	0	 	2
160047	1	20	1	0	 	2
160047	2	24	1	0	 	1
160048	1	7	1	0	 	1
160048	2	24	1	0	 	2
160049	1	7	1	0	 	1
160049	2	24	1	0	 	2
160050	1	24	1	0	 	1
160051	1	24	1	0	 	1
160053	1	24	1	0	 	1
160053	2	20	1	0	 	2
160054	1	20	1	0	 	2
160054	2	24	1	0	 	1
160055	1	24	1	0	 	1
160055	2	20	1	0	 	2
160056	1	24	1	0	 	1
160056	2	20	1	0	 	2
160057	1	24	1	0	 	2
160057	2	7	1	0	 	1
160057	3	20	1	0	 	2
160058	1	20	1	0	 	2
160058	2	24	1	0	 	1
160059	1	24	1	0	 	1
160059	2	88	88	88	88	88
160060	1	20	1	0	 	1
160060	2	24	1	0	 	2
160061	1	24	1	0	 	1
160061	2	20	1	0	 	2
160062	1	20	1	0	 	2
160062	2	24	1	0	 	1
160063	1	20	1	0	 	1
160063	2	24	1	0	 	2
160065	1	24	1	0	 	1
160065	2	20	1	0	 	2
160066	1	24	1	0	 	1
160067	1	24	1	0	 	1
160068	1	24	1	0	 	1
160069	1	24	1	0	 	1
160069	2	20	1	0	 	2
160070	1	24	1	0	 	1
160070	2	20	1	0	 	2
160071	1	24	1	0	 	1
160071	2	20	1	0	 	2
160072	1	20	1	0	 	1
160072	2	24	1	0	 	2
160073	1	24	1	0	 	1
160074	1	24	1	0	 	1
160074	2	20	1	0	 	2
160075	1	20	1	0	 	2
160075	2	24	1	0	 	1
160076	1	24	1	0	 	1
160076	2	20	1	0	 	2
160077	1	24	1	0	 	1
160077	2	20	1	0	 	2
160078	1	7	1	0	 	2
160078	2	24	1	0	 	1
160079	1	24	1	0	 	1
160080	1	20	1	0	 	1
160080	2	24	1	0	 	2
160081	1	24	1	0	 	1
160082	1	24	1	0	 	1
160082	2	20	1	0	 	2
160083	1	20	1	0	 	1
160083	2	24	1	0	 	2
160084	1	24	1	0	 	1
160086	1	20	1	0	 	2
160086	2	24	1	0	 	1
160087	1	24	1	0	 	1
160088	1	24	1	0	 	1
160089	1	20	1	0	 	1
160089	2	24	1	0	 	2
160090	1	20	1	0	 	2
160090	2	24	1	0	 	2
160090	3	7	1	0	 	1
160091	1	24	1	0	 	1
160091	2	20	1	0	 	2
160092	1	24	1	0	 	1
160092	2	20	1	0	 	2
160093	1	24	1	0	 	1
160093	2	20	1	0	 	2
160094	1	24	1	0	 	1
160095	1	20	1	0	 	2
160095	2	24	1	0	 	1
160096	1	24	1	0	 	1
160097	1	20	1	0	 	1
160097	2	24	1	0	 	2
160098	1	20	1	0	 	2
160098	2	24	1	0	 	1
160099	1	24	1	0	 	2
160099	2	7	1	0	 	1
160100	1	24	1	0	 	1
160100	2	20	1	0	 	2
160100	3	21	1	0	 	2
170001	1	7	1	0	 	1
170002	1	24	1	0	 	2
170003	1	24	1	0	 	2
170003	2	20	1	0	 	2
170004	1	7	1	0	 	1
170004	2	24	1	0	 	2
170005	1	7	1	0	 	2
170006	1	7	1	0	 	2
170006	2	24	1	0	 	2
170007	1	7	1	0	 	1
170008	1	24	1	0	 	2
170009	1	7	1	0	 	1
170009	2	24	1	0	 	2
170011	1	20	1	0	 	2
170011	2	24	1	0	 	2
170011	3	7	1	0	 	2
170012	1	7	1	0	 	1
170013	1	24	1	0	 	2
170013	2	7	1	0	 	1
170013	3	7	1	0	 	2
170015	1	24	1	0	 	2
170016	1	24	1	0	 	1
170017	1	20	1	0	 	2
170017	2	24	1	0	 	2
170018	1	24	1	0	 	2
170019	1	24	1	0	 	77
170020	1	24	1	0	 	2
170021	1	7	1	0	 	1
170022	1	7	1	0	 	2
170023	1	24	1	0	 	2
170023	2	7	1	0	 	1
170024	1	24	1	0	 	2
170025	1	7	1	0	 	1
170025	2	24	1	0	 	2
170026	1	24	1	0	 	2
170027	1	7	1	0	 	1
170028	1	7	1	0	 	2
170029	1	24	1	0	 	2
170030	1	7	1	0	 	1
170031	1	24	1	0	 	2
170033	1	24	1	0	 	2
170033	2	7	1	0	 	2
170034	1	7	1	0	 	2
170035	1	20	1	0	 	2
170035	2	24	1	0	 	2
170036	1	1	2	0	 	1
170037	1	7	1	0	 	2
170038	1	7	1	0	 	2
170038	2	7	1	0	 	2
170039	1	24	1	0	 	2
170042	1	20	1	0	 	2
170042	2	24	1	0	 	1
170042	3	7	1	0	 	2
170043	1	24	1	0	 	2
170045	1	24	1	0	 	2
170046	1	24	1	0	 	2
170046	2	7	1	0	 	1
170047	1	24	1	0	 	2
170048	1	20	1	0	 	77
170048	2	7	1	0	 	1
170048	3	24	1	0	 	2
170049	1	20	1	0	 	2
170049	2	7	1	0	 	2
170050	1	24	1	0	 	2
170050	2	7	1	0	 	1
170051	1	24	1	0	 	2
170052	1	7	1	0	 	2
170053	1	24	1	0	 	2
170053	2	20	1	0	 	2
170054	1	20	1	0	 	2
170054	2	7	1	0	 	1
170055	1	20	1	0	 	2
170055	2	24	1	0	 	2
170056	1	24	1	0	 	2
170057	1	24	1	0	 	2
170057	2	7	1	0	 	2
170058	1	24	1	0	 	2
170058	2	7	1	0	 	2
170059	1	7	1	0	 	1
170060	1	7	1	0	 	2
170062	1	24	1	0	 	2
170063	1	20	2	0	 	1
170063	2	24	2	0	 	2
170063	3	7	2	0	 	2
170064	1	7	1	0	 	2
170064	2	20	1	0	 	2
170065	1	24	1	0	 	1
170065	2	20	1	0	 	2
170066	1	20	1	0	 	2
170066	2	24	1	0	 	2
170067	1	20	1	0	 	2
170067	2	24	1	0	 	2
170069	1	7	1	0	 	2
170069	2	24	1	0	 	2
170070	1	24	1	0	 	2
170071	1	7	1	0	 	2
170071	2	24	1	0	 	2
170072	1	5	2	2	0	1
170073	1	7	1	0	 	1
170074	1	7	1	0	 	2
170075	1	20	1	0	 	2
170075	2	24	1	0	 	2
170076	1	24	1	0	 	2
170077	1	7	1	0	 	2
170078	1	7	1	0	 	2
170078	2	24	1	0	 	2
170079	1	7	1	0	 	2
170079	2	20	1	0	 	2
170080	1	7	1	0	 	2
170080	2	20	2	0	 	2
170081	1	7	1	0	 	2
170081	2	24	1	0	 	2
170082	1	20	1	0	 	1
170082	2	24	1	0	 	2
170083	1	7	1	0	 	2
170083	2	20	1	0	 	2
170084	1	20	1	0	 	2
170084	2	24	1	0	 	2
170084	3	7	1	0	 	2
170085	1	7	1	0	 	2
170086	1	24	1	0	 	2
170086	2	7	1	0	 	2
170087	1	24	1	0	 	2
170087	2	7	1	0	 	2
170088	1	20	1	0	 	2
170088	2	24	1	0	 	2
170089	1	7	1	0	 	1
170089	2	24	1	0	 	2
170090	1	7	1	0	 	2
170093	1	24	1	0	 	2
170093	2	2	1	0	 	2
170094	1	7	1	0	 	2
170094	2	24	1	0	 	2
170095	1	24	1	0	 	1
170096	1	7	1	0	 	2
170096	2	24	1	0	 	2
170097	1	20	1	0	 	2
170098	1	20	1	0	 	2
170098	2	7	1	0	 	2
170098	3	24	1	0	 	2
170099	1	7	1	0	 	2
170099	2	20	1	0	 	2
170099	3	24	1	0	 	2
170100	1	7	1	0	 	2
170100	2	24	1	0	 	2
180001	1	20	1	0	 	2
180001	2	24	1	0	 	2
180001	3	7	1	0	 	1
180002	1	7	1	0	 	2
180002	2	24	1	0	 	1
180003	1	7	1	0	 	2
180003	2	7	1	0	 	1
180004	1	7	1	0	 	1
180004	2	24	1	0	 	2
180005	1	7	1	0	 	1
180005	2	24	1	0	 	2
180006	1	20	1	0	 	2
180006	2	7	1	0	 	2
180006	3	7	1	0	 	1
180007	1	20	1	0	 	1
180007	2	7	1	0	 	2
180007	3	7	1	0	 	2
180008	1	7	1	0	 	1
180009	1	24	1	0	 	2
180009	2	7	1	0	 	1
180009	3	20	1	0	 	2
180010	1	24	1	0	 	1
180010	2	7	1	0	 	2
180011	1	7	1	0	 	1
180011	2	20	1	0	 	2
180011	3	7	1	0	 	2
180012	1	24	1	0	 	2
180012	2	7	1	0	 	1
180013	1	24	1	0	 	1
180013	2	20	1	0	 	2
180013	3	7	1	0	 	2
180014	1	7	1	0	 	1
180014	2	7	1	0	 	2
180015	1	7	1	0	 	1
180015	2	24	1	0	 	2
180016	1	24	1	0	 	1
180016	2	7	1	0	 	2
180016	3	20	1	0	 	2
180018	1	7	1	0	 	1
180018	2	20	1	0	 	2
180018	3	24	1	0	 	2
180019	1	24	1	0	 	2
180019	2	7	1	0	 	1
180020	1	20	1	0	 	2
180020	2	7	1	0	 	1
180021	1	7	1	0	 	1
180021	2	24	1	0	 	2
180022	1	20	1	0	 	2
180022	2	7	1	0	 	1
180022	3	7	1	0	 	2
180024	1	20	1	0	 	1
180024	2	7	1	0	 	2
180024	3	7	1	0	 	2
180025	1	20	1	0	 	2
180025	2	7	1	0	 	1
180025	3	7	1	0	 	2
180026	1	7	1	0	 	1
180026	2	7	1	0	 	2
180026	3	20	1	0	 	2
180027	1	7	1	0	 	1
180027	2	24	1	0	 	2
180027	3	20	1	0	 	2
180028	1	20	1	0	 	2
180028	2	7	1	0	 	1
180028	3	7	1	0	 	2
180029	1	20	1	0	 	2
180029	2	24	1	0	 	1
180029	3	7	1	0	 	2
180031	1	7	1	0	 	2
180031	2	20	1	0	 	1
180031	3	7	1	0	 	1
180032	1	20	1	0	 	2
180032	2	7	1	0	 	2
180032	3	7	1	0	 	1
180033	1	7	1	0	 	1
180033	2	20	1	0	 	2
180034	1	24	1	0	 	2
180034	2	7	1	0	 	1
180035	1	7	1	0	 	1
180035	2	24	1	0	 	2
180035	3	25	2	1	1	2
180036	1	7	1	0	 	1
180036	2	20	1	0	 	2
180036	3	24	1	0	 	2
180037	1	20	1	0	 	2
180037	2	7	1	0	 	1
180037	3	7	1	0	 	2
180038	1	7	1	0	 	1
180039	1	20	1	0	 	2
180039	2	24	1	0	 	2
180039	3	7	1	0	 	1
180040	1	20	1	0	 	2
180040	2	7	1	0	 	1
180041	1	24	1	0	 	2
180041	2	7	1	0	 	1
180042	1	20	1	0	 	2
180042	2	7	1	0	 	2
180042	3	7	1	0	 	1
180043	1	7	1	0	 	1
180043	2	25	1	0	 	2
180044	1	7	1	0	 	1
180044	2	24	1	0	 	2
180045	1	20	1	0	 	2
180045	2	7	1	0	 	1
180045	3	7	1	0	 	2
180046	1	24	1	0	 	1
180046	2	7	1	0	 	2
180047	1	24	1	0	 	2
180047	2	20	1	0	 	2
180047	3	7	1	0	 	1
180048	1	7	1	0	 	1
180049	1	7	1	0	 	1
180049	2	20	1	0	 	2
180049	3	24	1	0	 	2
180050	1	7	1	0	 	1
180050	2	20	1	0	 	2
180050	3	24	1	0	 	2
180051	1	24	1	0	 	2
180051	2	7	1	0	 	1
180052	1	20	1	0	 	1
180052	2	7	1	0	 	1
180052	3	7	1	0	 	2
180053	1	20	1	0	 	2
180053	2	7	1	0	 	1
180053	3	7	1	0	 	2
180054	1	20	1	0	 	2
180054	2	7	1	0	 	1
180055	1	7	1	0	 	1
180055	2	20	1	0	 	2
180055	3	7	1	0	 	2
180056	1	20	1	0	 	2
180056	2	7	1	0	 	2
180056	3	7	1	0	 	1
180057	1	20	1	0	 	2
180057	2	7	1	0	 	1
180057	3	7	1	0	 	2
180058	1	24	1	0	 	2
180058	2	7	1	0	 	1
180059	1	20	1	0	 	2
180059	2	7	1	0	 	1
180059	3	7	1	0	 	2
180060	1	7	1	0	 	1
180060	2	24	1	0	 	2
180061	1	24	1	0	 	2
180061	2	23	1	0	 	2
180061	3	7	1	0	 	1
180062	1	7	1	0	 	1
180062	2	24	1	0	 	2
180063	1	20	1	0	 	2
180063	2	7	1	0	 	1
180063	3	7	1	0	 	2
180064	1	20	1	0	 	2
180064	2	7	1	0	 	1
180064	3	7	1	0	 	2
180065	1	7	1	0	 	1
180065	2	24	1	0	 	2
180066	1	7	1	0	 	1
180066	2	20	1	0	 	2
180066	3	7	1	0	 	2
180067	1	7	1	0	 	1
180068	1	7	1	0	 	1
180068	2	20	1	0	 	2
180068	3	24	1	0	 	2
180069	1	20	1	0	 	2
180069	2	24	1	0	 	2
180069	3	7	1	0	 	1
180070	1	7	1	0	 	1
180070	2	7	1	0	 	2
180071	1	20	1	0	 	2
180071	2	24	1	0	 	2
180071	3	7	1	0	 	1
180072	1	7	1	0	 	1
180072	2	20	1	0	 	2
180072	3	24	1	0	 	2
180073	1	7	1	0	 	1
180073	2	24	1	0	 	2
180074	1	7	1	0	 	1
180074	2	7	1	0	 	2
180075	1	7	1	0	 	1
180075	2	20	1	0	 	2
180075	3	24	1	0	 	2
180076	1	20	1	0	 	2
180076	2	7	1	0	 	1
180076	3	7	1	0	 	2
180077	1	7	1	0	 	1
180077	2	20	1	0	 	2
180079	1	7	1	0	 	1
180079	2	24	1	0	 	2
180080	1	20	1	0	 	2
180080	2	7	1	0	 	1
180080	3	7	1	0	 	2
180081	1	20	1	0	 	2
180081	2	7	1	0	 	1
180081	3	7	1	0	 	2
180082	1	24	1	0	 	1
180082	2	7	1	0	 	2
180083	1	7	1	0	 	1
180084	1	7	1	0	 	1
180084	2	7	1	0	 	2
180084	3	20	1	0	 	2
180085	1	20	1	0	 	2
180085	2	7	1	0	 	1
180085	3	7	1	0	 	2
180086	1	7	1	0	 	1
180086	2	24	1	0	 	2
180087	1	7	1	0	 	2
180087	2	7	1	0	 	1
180088	1	24	1	0	 	1
180088	2	7	1	0	 	2
180089	1	20	1	0	 	2
180089	2	7	1	0	 	1
180089	3	7	1	0	 	2
180090	1	24	1	0	 	2
180090	2	7	1	0	 	1
180091	1	7	1	0	 	1
180091	2	20	1	0	 	2
180091	3	24	1	0	 	2
180092	1	7	1	0	 	1
180092	2	20	1	0	 	2
180092	3	24	1	0	 	2
180093	1	7	1	0	 	1
180093	2	24	1	0	 	2
180094	1	7	1	0	 	1
180094	2	24	2	0	 	2
180095	1	7	1	0	 	2
180095	2	7	1	0	 	1
180096	1	7	1	0	 	1
180096	2	24	1	0	 	2
180100	1	7	1	0	 	2
180100	2	21	1	0	 	1
190001	1	7	1	0	 	1
190001	2	20	1	0	 	2
190002	1	24	1	0	 	1
190002	2	20	1	0	 	2
190003	1	7	1	0	 	1
190004	1	20	1	0	 	2
190004	2	7	1	0	 	1
190005	1	7	1	0	 	2
190005	2	7	1	0	 	1
190006	1	20	1	0	 	1
190007	1	20	1	0	 	1
190008	1	7	1	0	 	1
190009	1	7	1	0	 	1
190011	2	7	1	0	 	1
190012	1	7	1	0	 	2
190012	2	1	2	0	 	1
190014	1	24	1	0	 	1
190015	1	7	1	0	 	1
190015	2	7	1	0	 	2
190016	1	7	1	0	 	1
190016	2	20	1	0	 	2
190017	1	7	1	0	 	1
190017	2	20	1	0	 	2
190018	1	7	1	0	 	1
190019	1	7	1	0	 	1
190019	2	24	1	0	 	2
190020	1	7	1	0	 	1
190020	2	24	1	0	 	2
190021	1	7	1	0	 	1
190022	1	7	1	0	 	1
190024	1	7	1	0	 	1
190025	1	7	1	0	 	1
190026	1	7	1	0	 	1
190026	2	7	1	0	 	2
190028	1	 	 	 	 	 
190029	1	7	1	0	 	1
190031	1	20	1	0	 	1
190031	2	7	1	0	 	2
190032	1	20	1	0	 	2
190032	2	7	1	0	 	1
190033	1	20	1	0	 	2
190033	2	7	1	0	 	1
190033	3	7	1	0	 	2
190034	1	20	1	0	 	2
190034	2	7	1	0	 	1
190035	1	7	1	0	 	2
190035	2	7	1	0	 	1
190036	1	20	1	0	 	2
190036	2	7	1	0	 	1
190036	3	7	1	0	 	2
190037	1	7	1	0	 	1
190037	2	20	1	0	 	2
190038	1	20	1	0	 	2
190038	2	7	1	0	 	1
190041	1	4	1	0	 	1
190041	2	7	1	0	 	2
190041	3	20	1	0	 	2
190043	1	20	1	0	 	1
190043	2	24	1	0	 	2
190044	1	20	1	0	 	2
190044	2	7	1	0	 	1
190044	3	7	1	0	 	2
190046	1	20	1	0	 	2
190046	2	7	1	0	 	2
190046	3	7	1	0	 	1
190047	1	7	1	0	 	1
190048	1	20	1	0	 	2
190048	2	7	1	0	 	2
190048	3	4	1	0	 	1
190049	1	20	1	0	 	2
190049	2	7	1	0	 	1
190049	3	7	1	0	 	2
190050	1	7	1	0	 	1
190051	1	20	1	0	 	2
190051	2	7	1	0	 	1
190051	3	7	1	0	 	2
190052	1	24	1	0	 	1
190053	1	24	1	0	 	1
190053	2	7	1	0	 	2
190054	1	7	1	0	 	1
190056	1	20	1	0	 	2
190056	2	7	1	0	 	1
190056	3	7	1	0	 	2
190057	1	7	1	0	 	1
190058	1	24	1	0	 	1
190059	1	7	1	0	 	1
190059	2	7	1	0	 	2
190060	1	20	1	0	 	2
190060	2	7	1	0	 	1
190061	1	7	1	0	 	2
190061	2	7	1	0	 	1
190062	1	7	1	0	 	1
190063	1	4	1	0	 	1
190064	1	7	1	0	 	2
190065	1	7	1	0	 	1
190065	2	7	1	0	 	2
190066	1	20	1	0	 	2
190066	2	7	1	0	 	1
190067	1	20	1	0	 	2
190067	2	7	1	0	 	1
190067	3	7	1	0	 	2
190068	1	7	1	0	 	1
190069	1	24	1	0	 	1
190070	1	20	1	0	 	1
190070	2	7	1	0	 	2
190071	1	24	1	0	 	1
190072	1	24	1	0	 	1
190073	1	7	1	0	 	1
190076	1	7	1	0	 	2
190079	1	24	1	0	 	1
190082	1	7	1	0	 	1
190083	1	7	1	0	 	1
190084	1	20	1	0	 	2
190084	2	7	1	0	 	1
190084	3	7	1	0	 	2
190085	1	21	1	0	 	2
190085	2	7	1	0	 	1
190086	1	4	1	0	 	1
190086	2	7	1	0	 	2
190086	3	20	1	0	 	2
190087	1	20	1	0	 	1
190087	2	7	1	0	 	2
190088	1	7	1	0	 	1
190089	1	7	1	0	 	1
190090	1	24	1	0	 	1
190090	2	20	1	0	 	2
190091	1	20	1	0	 	2
190091	2	7	1	0	 	1
190093	1	20	1	0	 	1
190093	2	7	1	0	 	2
190093	3	7	1	0	 	1
190094	1	7	1	0	 	1
190095	1	20	1	0	 	2
190095	2	7	1	0	 	1
190096	1	20	1	0	 	2
190096	2	7	1	0	 	1
190096	3	7	1	0	 	2
190097	1	24	1	0	 	1
190098	1	7	1	0	 	1
190098	2	20	1	0	 	2
190099	1	7	1	0	 	1
190099	2	7	1	0	 	2
200001	1	20	1	0	 	2
200003	1	20	1	0	 	2
200003	2	7	1	0	 	2
200004	1	20	1	0	 	2
200004	2	24	1	1	0	2
200005	1	20	1	0	 	2
200005	2	24	1	0	 	1
200005	3	7	1	0	 	2
200006	1	20	1	0	 	2
200006	2	7	1	0	 	2
200007	1	20	1	0	 	2
200007	2	7	1	0	 	2
200008	1	24	1	0	 	2
200008	2	7	1	0	 	2
200009	1	24	1	0	 	2
200010	1	20	1	0	 	2
200010	2	7	1	0	 	2
200011	1	7	1	0	 	2
200011	2	7	1	0	 	2
200012	1	7	1	0	 	2
200013	1	4	1	0	 	2
200013	2	7	1	0	 	2
200014	1	24	1	0	 	2
200014	2	7	1	0	 	2
200015	1	7	1	0	 	2
200015	2	24	1	0	 	2
200016	1	20	1	0	 	2
200016	2	24	1	0	 	2
200016	3	7	1	0	 	2
200018	1	24	1	0	 	2
200018	2	7	1	0	 	2
200019	1	24	1	0	 	2
200019	2	7	1	0	 	2
200020	1	24	1	0	 	2
200021	1	20	1	0	 	2
200021	2	24	1	0	 	2
200021	3	7	1	0	 	2
200022	1	20	1	0	 	2
200022	2	24	1	0	 	1
200022	3	7	1	0	 	1
200023	1	24	1	0	 	2
200024	1	24	1	0	 	2
200025	1	7	1	0	 	2
200026	1	20	1	0	 	2
200026	2	7	1	0	 	2
200027	1	24	1	0	 	2
200027	2	25	1	0	 	2
200028	1	24	1	0	 	2
200029	1	20	1	0	 	2
200029	2	24	1	0	 	1
200029	3	7	1	0	 	2
200030	1	20	1	0	 	2
200030	2	24	1	0	 	1
200030	3	7	1	0	 	2
200031	1	7	1	0	 	2
200032	1	7	1	0	 	2
200033	1	20	1	0	 	2
200033	2	24	1	0	 	2
200036	1	24	1	0	 	2
200036	2	7	1	0	 	2
200037	1	20	1	0	 	2
200037	2	24	1	0	 	2
200037	3	7	1	0	 	2
200038	1	24	1	0	 	2
200038	2	7	1	0	 	2
200039	1	7	1	0	 	2
200039	2	24	1	0	 	2
200040	1	24	1	0	 	2
200041	1	24	1	0	 	2
200042	1	24	1	0	 	2
200042	2	7	1	0	 	2
200043	1	24	1	0	 	2
200044	1	24	1	0	 	2
200044	2	20	1	0	 	2
200045	1	24	1	0	 	2
200045	2	7	1	0	 	2
200046	1	24	1	0	 	2
200046	2	7	1	0	 	2
