CHILDCODE	SHCKIDR4	EVNTR4	EV2009R4	EV2010R4	EV2011R4	EV2012R4	EV2013R4
11003	5	0	 	 	 	 	 
11003	6	0	 	 	 	 	 
11003	7	0	 	 	 	 	 
11003	8	0	 	 	 	 	 
11003	10	0	 	 	 	 	 
11003	11	0	 	 	 	 	 
11003	12	0	 	 	 	 	 
11003	13	0	 	 	 	 	 
11003	14	0	 	 	 	 	 
11003	15	0	 	 	 	 	 
11003	17	0	 	 	 	 	 
11003	18	0	 	 	 	 	 
11003	19	0	 	 	 	 	 
11003	20	0	 	 	 	 	 
11003	24	0	 	 	 	 	 
11003	25	0	 	 	 	 	 
11003	26	0	 	 	 	 	 
11003	27	0	 	 	 	 	 
11003	28	0	 	 	 	 	 
11003	29	0	 	 	 	 	 
11003	30	0	 	 	 	 	 
11003	31	0	 	 	 	 	 
11003	32	0	 	 	 	 	 
11003	33	0	 	 	 	 	 
11003	34	0	 	 	 	 	 
11003	35	0	 	 	 	 	 
11003	36	0	 	 	 	 	 
11003	37	0	 	 	 	 	 
11003	38	0	 	 	 	 	 
11003	39	0	 	 	 	 	 
11003	40	0	 	 	 	 	 
11003	41	0	 	 	 	 	 
11003	42	0	 	 	 	 	 
11003	45	0	 	 	 	 	 
11003	46	0	 	 	 	 	 
11003	50	0	 	 	 	 	 
11003	51	0	 	 	 	 	 
11003	52	0	 	 	 	 	 
11003	53	0	 	 	 	 	 
11003	54	0	 	 	 	 	 
11003	55	0	 	 	 	 	 
11003	56	0	 	 	 	 	 
11003	57	0	 	 	 	 	 
11003	58	0	 	 	 	 	 
11003	59	0	 	 	 	 	 
11003	60	0	 	 	 	 	 
11003	61	0	 	 	 	 	 
11003	62	0	 	 	 	 	 
11003	63	0	 	 	 	 	 
11003	69	1	0	0	0	0	1
11004	1	0	 	 	 	 	 
11004	2	0	 	 	 	 	 
11004	3	0	 	 	 	 	 
11004	4	0	 	 	 	 	 
11004	5	0	 	 	 	 	 
11004	6	0	 	 	 	 	 
11004	7	0	 	 	 	 	 
11004	8	0	 	 	 	 	 
11004	10	0	 	 	 	 	 
11004	11	0	 	 	 	 	 
11004	12	0	 	 	 	 	 
11004	13	0	 	 	 	 	 
11004	14	0	 	 	 	 	 
11004	15	0	 	 	 	 	 
11004	17	0	 	 	 	 	 
11004	18	0	 	 	 	 	 
11004	19	0	 	 	 	 	 
11004	20	0	 	 	 	 	 
11004	24	0	 	 	 	 	 
11004	25	0	 	 	 	 	 
11004	26	0	 	 	 	 	 
11004	27	0	 	 	 	 	 
11004	28	0	 	 	 	 	 
11004	29	0	 	 	 	 	 
11004	30	0	 	 	 	 	 
11004	31	0	 	 	 	 	 
11004	32	0	 	 	 	 	 
11004	33	0	 	 	 	 	 
11004	34	0	 	 	 	 	 
11004	35	0	 	 	 	 	 
11004	36	0	 	 	 	 	 
11004	37	0	 	 	 	 	 
11004	38	0	 	 	 	 	 
11004	39	0	 	 	 	 	 
11004	40	0	 	 	 	 	 
11004	41	0	 	 	 	 	 
11004	42	0	 	 	 	 	 
11004	45	0	 	 	 	 	 
11004	46	0	 	 	 	 	 
11004	50	0	 	 	 	 	 
11004	51	0	 	 	 	 	 
11004	52	0	 	 	 	 	 
11004	53	0	 	 	 	 	 
11004	54	0	 	 	 	 	 
11004	55	0	 	 	 	 	 
11004	56	0	 	 	 	 	 
11004	57	0	 	 	 	 	 
11004	58	0	 	 	 	 	 
11004	59	0	 	 	 	 	 
11004	60	0	 	 	 	 	 
11004	61	0	 	 	 	 	 
11004	62	0	 	 	 	 	 
11004	63	0	 	 	 	 	 
11004	69	0	 	 	 	 	 
11005	1	0	 	 	 	 	 
11005	2	0	 	 	 	 	 
11005	3	0	 	 	 	 	 
11005	4	0	 	 	 	 	 
11005	5	0	 	 	 	 	 
11005	6	0	 	 	 	 	 
11005	7	0	 	 	 	 	 
11005	8	0	 	 	 	 	 
11005	10	0	 	 	 	 	 
11005	11	0	 	 	 	 	 
11005	12	0	 	 	 	 	 
11005	13	0	 	 	 	 	 
11005	14	0	 	 	 	 	 
11005	15	0	 	 	 	 	 
11005	17	0	 	 	 	 	 
11005	18	0	 	 	 	 	 
11005	19	0	 	 	 	 	 
11005	20	0	 	 	 	 	 
11005	24	0	 	 	 	 	 
11005	25	0	 	 	 	 	 
11005	26	0	 	 	 	 	 
11005	27	0	 	 	 	 	 
11005	28	0	 	 	 	 	 
11005	29	0	 	 	 	 	 
11005	30	0	 	 	 	 	 
11005	31	0	 	 	 	 	 
11005	32	0	 	 	 	 	 
11005	33	0	 	 	 	 	 
11005	34	0	 	 	 	 	 
11005	35	0	 	 	 	 	 
11005	36	0	 	 	 	 	 
11005	37	0	 	 	 	 	 
11005	38	0	 	 	 	 	 
11005	39	0	 	 	 	 	 
11005	40	0	 	 	 	 	 
11005	41	0	 	 	 	 	 
11005	42	0	 	 	 	 	 
11005	45	1	0	1	0	0	0
11005	46	0	 	 	 	 	 
11005	50	0	 	 	 	 	 
11005	51	0	 	 	 	 	 
11005	52	0	 	 	 	 	 
11005	53	0	 	 	 	 	 
11005	54	0	 	 	 	 	 
11005	55	0	 	 	 	 	 
11005	56	0	 	 	 	 	 
11005	57	0	 	 	 	 	 
11005	58	0	 	 	 	 	 
11005	59	0	 	 	 	 	 
11005	60	0	 	 	 	 	 
11005	61	0	 	 	 	 	 
11005	62	1	0	0	1	0	0
11005	63	0	 	 	 	 	 
11005	69	0	 	 	 	 	 
11006	1	0	 	 	 	 	 
11006	2	0	 	 	 	 	 
11006	3	0	 	 	 	 	 
11006	4	0	 	 	 	 	 
11006	5	0	 	 	 	 	 
11006	6	0	 	 	 	 	 
11006	7	0	 	 	 	 	 
11006	8	0	 	 	 	 	 
11006	10	0	 	 	 	 	 
11006	11	0	 	 	 	 	 
11006	12	0	 	 	 	 	 
11006	13	0	 	 	 	 	 
11006	14	0	 	 	 	 	 
11006	15	0	 	 	 	 	 
11006	17	0	 	 	 	 	 
11006	18	0	 	 	 	 	 
11006	19	0	 	 	 	 	 
11006	20	0	 	 	 	 	 
11006	24	0	 	 	 	 	 
11006	25	0	 	 	 	 	 
11006	26	0	 	 	 	 	 
11006	27	0	 	 	 	 	 
11006	28	0	 	 	 	 	 
11006	29	0	 	 	 	 	 
11006	30	0	 	 	 	 	 
11006	31	0	 	 	 	 	 
11006	32	0	 	 	 	 	 
11006	33	0	 	 	 	 	 
11006	34	0	 	 	 	 	 
11006	35	0	 	 	 	 	 
11006	36	1	0	0	1	0	0
11006	37	0	 	 	 	 	 
11006	38	0	 	 	 	 	 
11006	39	0	 	 	 	 	 
11006	40	1	0	0	0	1	0
11006	41	1	0	0	0	0	1
11006	42	0	 	 	 	 	 
11006	45	0	 	 	 	 	 
11006	46	0	 	 	 	 	 
11006	50	0	 	 	 	 	 
11006	51	0	 	 	 	 	 
11006	52	0	 	 	 	 	 
11006	53	0	 	 	 	 	 
11006	54	0	 	 	 	 	 
11006	55	0	 	 	 	 	 
11006	56	0	 	 	 	 	 
11006	57	0	 	 	 	 	 
11006	58	0	 	 	 	 	 
11006	59	0	 	 	 	 	 
11006	60	0	 	 	 	 	 
11006	61	0	 	 	 	 	 
11006	62	0	 	 	 	 	 
11006	63	0	 	 	 	 	 
11006	69	0	 	 	 	 	 
11007	1	0	 	 	 	 	 
11007	2	0	 	 	 	 	 
11007	3	0	 	 	 	 	 
11007	4	0	 	 	 	 	 
11007	5	0	 	 	 	 	 
11007	6	0	 	 	 	 	 
11007	7	0	 	 	 	 	 
11007	8	0	 	 	 	 	 
11007	10	0	 	 	 	 	 
11007	11	0	 	 	 	 	 
11007	12	0	 	 	 	 	 
11007	13	0	 	 	 	 	 
11007	14	0	 	 	 	 	 
11007	15	0	 	 	 	 	 
11007	17	0	 	 	 	 	 
11007	18	0	 	 	 	 	 
11007	19	0	 	 	 	 	 
11007	20	0	 	 	 	 	 
11007	24	0	 	 	 	 	 
11007	25	0	 	 	 	 	 
11007	26	0	 	 	 	 	 
11007	27	0	 	 	 	 	 
11007	28	0	 	 	 	 	 
11007	29	0	 	 	 	 	 
11007	30	0	 	 	 	 	 
11007	31	0	 	 	 	 	 
11007	32	0	 	 	 	 	 
11007	33	0	 	 	 	 	 
11007	34	0	 	 	 	 	 
11007	35	1	0	0	0	1	0
11007	36	0	 	 	 	 	 
11007	37	0	 	 	 	 	 
11007	38	1	0	0	1	1	0
11007	39	0	 	 	 	 	 
11007	40	0	 	 	 	 	 
11007	41	0	 	 	 	 	 
11007	42	0	 	 	 	 	 
11007	45	0	 	 	 	 	 
11007	46	0	 	 	 	 	 
11007	50	0	 	 	 	 	 
11007	51	0	 	 	 	 	 
11007	52	0	 	 	 	 	 
11007	53	0	 	 	 	 	 
11007	54	0	 	 	 	 	 
11007	55	0	 	 	 	 	 
11007	56	0	 	 	 	 	 
11007	57	0	 	 	 	 	 
11007	58	0	 	 	 	 	 
11007	59	0	 	 	 	 	 
11007	60	0	 	 	 	 	 
11007	61	0	 	 	 	 	 
11007	62	0	 	 	 	 	 
11007	63	0	 	 	 	 	 
11007	69	1	0	0	0	0	1
11008	1	0	 	 	 	 	 
11008	2	0	 	 	 	 	 
11008	3	0	 	 	 	 	 
11008	4	0	 	 	 	 	 
11008	5	0	 	 	 	 	 
11008	6	0	 	 	 	 	 
11008	7	0	 	 	 	 	 
11008	8	0	 	 	 	 	 
11008	10	0	 	 	 	 	 
11008	11	0	 	 	 	 	 
11008	12	0	 	 	 	 	 
11008	13	0	 	 	 	 	 
11008	14	0	 	 	 	 	 
11008	15	0	 	 	 	 	 
11008	17	0	 	 	 	 	 
11008	18	0	 	 	 	 	 
11008	19	0	 	 	 	 	 
11008	20	0	 	 	 	 	 
11008	24	0	 	 	 	 	 
11008	25	0	 	 	 	 	 
11008	26	0	 	 	 	 	 
11008	27	0	 	 	 	 	 
11008	28	0	 	 	 	 	 
11008	29	0	 	 	 	 	 
11008	30	0	 	 	 	 	 
11008	31	0	 	 	 	 	 
11008	32	0	 	 	 	 	 
11008	33	0	 	 	 	 	 
11008	34	0	 	 	 	 	 
11008	35	0	 	 	 	 	 
11008	36	0	 	 	 	 	 
11008	37	0	 	 	 	 	 
11008	38	0	 	 	 	 	 
11008	39	0	 	 	 	 	 
11008	40	0	 	 	 	 	 
11008	41	0	 	 	 	 	 
11008	42	0	 	 	 	 	 
11008	45	0	 	 	 	 	 
11008	46	0	 	 	 	 	 
11008	50	0	 	 	 	 	 
11008	51	0	 	 	 	 	 
11008	52	0	 	 	 	 	 
11008	53	0	 	 	 	 	 
11008	54	0	 	 	 	 	 
11008	55	0	 	 	 	 	 
11008	56	0	 	 	 	 	 
11008	57	0	 	 	 	 	 
11008	58	0	 	 	 	 	 
11008	59	0	 	 	 	 	 
11008	60	0	 	 	 	 	 
11008	61	0	 	 	 	 	 
11008	62	0	 	 	 	 	 
11008	63	0	 	 	 	 	 
11008	69	0	 	 	 	 	 
11009	1	0	 	 	 	 	 
11009	2	0	 	 	 	 	 
11009	3	0	 	 	 	 	 
11009	4	0	 	 	 	 	 
11009	5	0	 	 	 	 	 
11009	6	0	 	 	 	 	 
11009	7	0	 	 	 	 	 
11009	8	0	 	 	 	 	 
11009	10	0	 	 	 	 	 
11009	11	0	 	 	 	 	 
11009	12	0	 	 	 	 	 
11009	13	0	 	 	 	 	 
11009	14	0	 	 	 	 	 
11009	15	0	 	 	 	 	 
11009	17	0	 	 	 	 	 
11009	18	0	 	 	 	 	 
11009	19	1	0	0	0	1	0
11009	20	0	 	 	 	 	 
11009	24	0	 	 	 	 	 
11009	25	0	 	 	 	 	 
11009	26	0	 	 	 	 	 
11009	27	0	 	 	 	 	 
11009	28	0	 	 	 	 	 
11009	29	0	 	 	 	 	 
11009	30	0	 	 	 	 	 
11009	31	0	 	 	 	 	 
11009	32	0	 	 	 	 	 
11009	33	0	 	 	 	 	 
11009	34	0	 	 	 	 	 
11009	35	0	 	 	 	 	 
11009	36	0	 	 	 	 	 
11009	37	0	 	 	 	 	 
11009	38	0	 	 	 	 	 
11009	39	0	 	 	 	 	 
11009	40	0	 	 	 	 	 
11009	41	0	 	 	 	 	 
11009	42	0	 	 	 	 	 
11009	45	0	 	 	 	 	 
11009	46	0	 	 	 	 	 
11009	50	0	 	 	 	 	 
11009	51	0	 	 	 	 	 
11009	52	0	 	 	 	 	 
11009	53	0	 	 	 	 	 
11009	54	0	 	 	 	 	 
11009	55	0	 	 	 	 	 
11009	56	0	 	 	 	 	 
11009	57	0	 	 	 	 	 
11009	58	0	 	 	 	 	 
11009	59	0	 	 	 	 	 
11009	60	0	 	 	 	 	 
11009	61	0	 	 	 	 	 
11009	62	0	 	 	 	 	 
11009	63	0	 	 	 	 	 
11009	69	0	 	 	 	 	 
11010	1	0	 	 	 	 	 
11010	2	0	 	 	 	 	 
11010	3	0	 	 	 	 	 
11010	4	0	 	 	 	 	 
11010	5	0	 	 	 	 	 
11010	6	0	 	 	 	 	 
11010	7	0	 	 	 	 	 
11010	8	0	 	 	 	 	 
11010	10	0	 	 	 	 	 
11010	11	0	 	 	 	 	 
11010	12	0	 	 	 	 	 
11010	13	0	 	 	 	 	 
11010	14	0	 	 	 	 	 
11010	15	0	 	 	 	 	 
11010	17	0	 	 	 	 	 
11010	18	0	 	 	 	 	 
11010	19	0	 	 	 	 	 
11010	20	0	 	 	 	 	 
11010	24	0	 	 	 	 	 
11010	25	0	 	 	 	 	 
11010	26	0	 	 	 	 	 
11010	27	0	 	 	 	 	 
11010	28	0	 	 	 	 	 
11010	29	0	 	 	 	 	 
11010	30	0	 	 	 	 	 
11010	31	0	 	 	 	 	 
11010	32	0	 	 	 	 	 
11010	33	0	 	 	 	 	 
11010	34	0	 	 	 	 	 
11010	35	0	 	 	 	 	 
11010	36	0	 	 	 	 	 
11010	37	0	 	 	 	 	 
11010	38	0	 	 	 	 	 
11010	39	1	0	0	0	0	1
11010	40	0	 	 	 	 	 
11010	41	0	 	 	 	 	 
11010	42	0	 	 	 	 	 
11010	45	1	0	0	0	1	0
11010	46	0	 	 	 	 	 
11010	50	0	 	 	 	 	 
11010	51	0	 	 	 	 	 
11010	52	0	 	 	 	 	 
11010	53	0	 	 	 	 	 
11010	54	0	 	 	 	 	 
11010	55	0	 	 	 	 	 
11010	56	0	 	 	 	 	 
11010	57	0	 	 	 	 	 
11010	58	0	 	 	 	 	 
11010	59	0	 	 	 	 	 
11010	60	0	 	 	 	 	 
11010	61	0	 	 	 	 	 
11010	62	0	 	 	 	 	 
11010	63	0	 	 	 	 	 
11010	69	0	 	 	 	 	 
11011	1	0	 	 	 	 	 
11011	2	0	 	 	 	 	 
11011	3	0	 	 	 	 	 
11011	4	0	 	 	 	 	 
11011	5	0	 	 	 	 	 
11011	6	0	 	 	 	 	 
11011	7	0	 	 	 	 	 
11011	8	0	 	 	 	 	 
11011	10	0	 	 	 	 	 
11011	11	0	 	 	 	 	 
11011	12	0	 	 	 	 	 
11011	13	0	 	 	 	 	 
11011	14	0	 	 	 	 	 
11011	15	0	 	 	 	 	 
11011	17	0	 	 	 	 	 
11011	18	0	 	 	 	 	 
11011	19	0	 	 	 	 	 
11011	20	0	 	 	 	 	 
11011	24	0	 	 	 	 	 
11011	25	0	 	 	 	 	 
11011	26	0	 	 	 	 	 
11011	27	0	 	 	 	 	 
11011	28	0	 	 	 	 	 
11011	29	0	 	 	 	 	 
11011	30	0	 	 	 	 	 
11011	31	0	 	 	 	 	 
11011	32	0	 	 	 	 	 
11011	33	0	 	 	 	 	 
11011	34	0	 	 	 	 	 
11011	35	0	 	 	 	 	 
11011	36	0	 	 	 	 	 
11011	37	0	 	 	 	 	 
11011	38	0	 	 	 	 	 
11011	39	0	 	 	 	 	 
11011	40	0	 	 	 	 	 
11011	41	0	 	 	 	 	 
11011	42	0	 	 	 	 	 
11011	45	1	0	0	0	0	1
11011	46	0	 	 	 	 	 
11011	50	0	 	 	 	 	 
11011	51	0	 	 	 	 	 
11011	52	0	 	 	 	 	 
11011	53	0	 	 	 	 	 
11011	54	0	 	 	 	 	 
11011	55	0	 	 	 	 	 
11011	56	0	 	 	 	 	 
11011	57	0	 	 	 	 	 
11011	58	0	 	 	 	 	 
11011	59	0	 	 	 	 	 
11011	60	0	 	 	 	 	 
11011	61	0	 	 	 	 	 
11011	62	1	0	1	0	0	0
11011	63	0	 	 	 	 	 
11011	69	1	0	0	0	1	0
11012	1	0	 	 	 	 	 
11012	2	0	 	 	 	 	 
11012	3	0	 	 	 	 	 
11012	4	0	 	 	 	 	 
11012	5	0	 	 	 	 	 
11012	6	0	 	 	 	 	 
11012	7	0	 	 	 	 	 
11012	8	0	 	 	 	 	 
11012	10	0	 	 	 	 	 
11012	11	0	 	 	 	 	 
11012	12	0	 	 	 	 	 
11012	13	0	 	 	 	 	 
11012	14	0	 	 	 	 	 
11012	15	0	 	 	 	 	 
11012	17	0	 	 	 	 	 
11012	18	0	 	 	 	 	 
11012	19	0	 	 	 	 	 
11012	20	0	 	 	 	 	 
11012	24	0	 	 	 	 	 
11012	25	0	 	 	 	 	 
11012	26	0	 	 	 	 	 
11012	27	0	 	 	 	 	 
11012	28	0	 	 	 	 	 
11012	29	0	 	 	 	 	 
11012	30	0	 	 	 	 	 
11012	31	1	0	1	0	0	0
11012	32	0	 	 	 	 	 
11012	33	0	 	 	 	 	 
11012	34	0	 	 	 	 	 
11012	35	0	 	 	 	 	 
11012	36	0	 	 	 	 	 
11012	37	0	 	 	 	 	 
11012	38	0	 	 	 	 	 
11012	39	0	 	 	 	 	 
11012	40	0	 	 	 	 	 
11012	41	0	 	 	 	 	 
11012	42	0	 	 	 	 	 
11012	45	0	 	 	 	 	 
11012	46	0	 	 	 	 	 
11012	50	0	 	 	 	 	 
11012	51	0	 	 	 	 	 
11012	52	0	 	 	 	 	 
11012	53	0	 	 	 	 	 
11012	54	0	 	 	 	 	 
11012	55	0	 	 	 	 	 
11012	56	0	 	 	 	 	 
11012	57	0	 	 	 	 	 
11012	58	0	 	 	 	 	 
11012	59	0	 	 	 	 	 
11012	60	0	 	 	 	 	 
11012	61	0	 	 	 	 	 
11012	62	1	0	0	0	1	0
11012	63	0	 	 	 	 	 
11012	69	0	 	 	 	 	 
11013	1	0	 	 	 	 	 
11013	2	0	 	 	 	 	 
11013	3	0	 	 	 	 	 
11013	4	0	 	 	 	 	 
11013	5	0	 	 	 	 	 
11013	6	0	 	 	 	 	 
11013	7	0	 	 	 	 	 
11013	8	0	 	 	 	 	 
11013	10	0	 	 	 	 	 
11013	11	0	 	 	 	 	 
11013	12	0	 	 	 	 	 
11013	13	0	 	 	 	 	 
11013	14	0	 	 	 	 	 
11013	15	0	 	 	 	 	 
11013	17	0	 	 	 	 	 
11013	18	0	 	 	 	 	 
11013	19	0	 	 	 	 	 
11013	20	0	 	 	 	 	 
11013	24	0	 	 	 	 	 
11013	25	0	 	 	 	 	 
11013	26	0	 	 	 	 	 
11013	27	0	 	 	 	 	 
11013	28	0	 	 	 	 	 
11013	29	0	 	 	 	 	 
11013	30	0	 	 	 	 	 
11013	31	0	 	 	 	 	 
11013	32	0	 	 	 	 	 
11013	33	0	 	 	 	 	 
11013	34	0	 	 	 	 	 
11013	35	0	 	 	 	 	 
11013	36	0	 	 	 	 	 
11013	37	0	 	 	 	 	 
11013	38	0	 	 	 	 	 
11013	39	0	 	 	 	 	 
11013	40	0	 	 	 	 	 
11013	41	1	0	0	1	0	0
11013	42	0	 	 	 	 	 
11013	45	0	 	 	 	 	 
11013	46	0	 	 	 	 	 
11013	50	1	0	0	0	1	0
11013	51	0	 	 	 	 	 
11013	52	0	 	 	 	 	 
11013	53	0	 	 	 	 	 
11013	54	0	 	 	 	 	 
11013	55	0	 	 	 	 	 
11013	56	0	 	 	 	 	 
11013	57	0	 	 	 	 	 
11013	58	0	 	 	 	 	 
11013	59	0	 	 	 	 	 
11013	60	0	 	 	 	 	 
11013	61	0	 	 	 	 	 
11013	62	0	 	 	 	 	 
11013	63	0	 	 	 	 	 
11013	69	0	 	 	 	 	 
11014	1	0	 	 	 	 	 
11014	2	0	 	 	 	 	 
11014	3	0	 	 	 	 	 
11014	4	0	 	 	 	 	 
11014	5	0	 	 	 	 	 
11014	6	0	 	 	 	 	 
11014	7	0	 	 	 	 	 
11014	8	0	 	 	 	 	 
11014	10	0	 	 	 	 	 
11014	11	0	 	 	 	 	 
11014	12	0	 	 	 	 	 
11014	13	0	 	 	 	 	 
11014	14	0	 	 	 	 	 
11014	15	0	 	 	 	 	 
11014	17	0	 	 	 	 	 
11014	18	0	 	 	 	 	 
11014	19	0	 	 	 	 	 
11014	20	0	 	 	 	 	 
11014	24	0	 	 	 	 	 
11014	25	0	 	 	 	 	 
11014	26	0	 	 	 	 	 
11014	27	0	 	 	 	 	 
11014	28	0	 	 	 	 	 
11014	29	0	 	 	 	 	 
11014	30	0	 	 	 	 	 
11014	31	0	 	 	 	 	 
11014	32	0	 	 	 	 	 
11014	33	0	 	 	 	 	 
11014	34	0	 	 	 	 	 
11014	35	0	 	 	 	 	 
11014	36	0	 	 	 	 	 
11014	37	0	 	 	 	 	 
11014	38	0	 	 	 	 	 
11014	39	0	 	 	 	 	 
11014	40	0	 	 	 	 	 
11014	41	0	 	 	 	 	 
11014	42	0	 	 	 	 	 
11014	45	0	 	 	 	 	 
11014	46	0	 	 	 	 	 
11014	50	0	 	 	 	 	 
11014	51	0	 	 	 	 	 
11014	52	0	 	 	 	 	 
11014	53	0	 	 	 	 	 
11014	54	0	 	 	 	 	 
11014	55	0	 	 	 	 	 
11014	56	0	 	 	 	 	 
11014	57	0	 	 	 	 	 
11014	58	0	 	 	 	 	 
11014	59	0	 	 	 	 	 
11014	60	0	 	 	 	 	 
11014	61	0	 	 	 	 	 
11014	62	0	 	 	 	 	 
11014	63	0	 	 	 	 	 
11014	69	1	0	0	1	0	0
11015	1	0	 	 	 	 	 
11015	2	0	 	 	 	 	 
11015	3	0	 	 	 	 	 
11015	4	0	 	 	 	 	 
11015	5	0	 	 	 	 	 
11015	6	0	 	 	 	 	 
11015	7	0	 	 	 	 	 
11015	8	0	 	 	 	 	 
11015	10	0	 	 	 	 	 
11015	11	0	 	 	 	 	 
11015	12	0	 	 	 	 	 
11015	13	0	 	 	 	 	 
11015	14	0	 	 	 	 	 
11015	15	0	 	 	 	 	 
11015	17	0	 	 	 	 	 
11015	18	0	 	 	 	 	 
11015	19	0	 	 	 	 	 
11015	20	0	 	 	 	 	 
11015	24	0	 	 	 	 	 
11015	25	0	 	 	 	 	 
11015	26	0	 	 	 	 	 
11015	27	0	 	 	 	 	 
11015	28	0	 	 	 	 	 
11015	29	0	 	 	 	 	 
11015	30	0	 	 	 	 	 
11015	31	0	 	 	 	 	 
11015	32	0	 	 	 	 	 
11015	33	0	 	 	 	 	 
11015	34	0	 	 	 	 	 
11015	35	0	 	 	 	 	 
11015	36	0	 	 	 	 	 
11015	37	0	 	 	 	 	 
11015	38	0	 	 	 	 	 
11015	39	0	 	 	 	 	 
11015	40	0	 	 	 	 	 
11015	41	0	 	 	 	 	 
11015	42	0	 	 	 	 	 
11015	45	0	 	 	 	 	 
11015	46	0	 	 	 	 	 
11015	50	0	 	 	 	 	 
11015	51	0	 	 	 	 	 
11015	52	0	 	 	 	 	 
11015	53	0	 	 	 	 	 
11015	54	0	 	 	 	 	 
11015	55	0	 	 	 	 	 
11015	56	0	 	 	 	 	 
11015	57	0	 	 	 	 	 
11015	58	0	 	 	 	 	 
11015	59	0	 	 	 	 	 
11015	60	0	 	 	 	 	 
11015	61	0	 	 	 	 	 
11015	62	0	 	 	 	 	 
11015	63	0	 	 	 	 	 
11015	69	0	 	 	 	 	 
11016	1	0	 	 	 	 	 
11016	2	0	 	 	 	 	 
11016	3	0	 	 	 	 	 
11016	4	0	 	 	 	 	 
11016	5	0	 	 	 	 	 
11016	6	0	 	 	 	 	 
