CHILDCODE	SHCKIDR4	EVNTR4	EV2010R4	EV2011R4	EV2012R4	EV2013R4
40039	23	0	 	 	 	 
40039	24	0	 	 	 	 
40039	25	0	 	 	 	 
40039	26	0	 	 	 	 
40039	27	0	 	 	 	 
40039	28	0	 	 	 	 
40039	29	0	 	 	 	 
40039	30	0	 	 	 	 
40039	31	0	 	 	 	 
40039	32	0	 	 	 	 
40039	34	0	 	 	 	 
40039	35	0	 	 	 	 
40039	36	0	 	 	 	 
40039	37	0	 	 	 	 
40039	38	0	 	 	 	 
40039	39	0	 	 	 	 
40039	40	0	 	 	 	 
40039	41	0	 	 	 	 
40039	42	0	 	 	 	 
40039	45	0	 	 	 	 
40039	47	1	Y	Y	Y	Y
40039	48	0	 	 	 	 
40039	61	0	 	 	 	 
40043	1	0	 	 	 	 
40043	10	0	 	 	 	 
40043	12	0	 	 	 	 
40043	13	0	 	 	 	 
40043	14	0	 	 	 	 
40043	16	0	 	 	 	 
40043	23	0	 	 	 	 
40043	24	0	 	 	 	 
40043	25	0	 	 	 	 
40043	26	0	 	 	 	 
40043	27	0	 	 	 	 
40043	28	0	 	 	 	 
40043	29	0	 	 	 	 
40043	30	0	 	 	 	 
40043	31	0	 	 	 	 
40043	32	0	 	 	 	 
40043	34	0	 	 	 	 
40043	35	0	 	 	 	 
40043	36	0	 	 	 	 
40043	37	0	 	 	 	 
40043	38	0	 	 	 	 
40043	39	0	 	 	 	 
40043	40	0	 	 	 	 
40043	41	0	 	 	 	 
40043	42	0	 	 	 	 
40043	45	0	 	 	 	 
40043	47	0	 	 	 	 
40043	48	0	 	 	 	 
40043	61	0	 	 	 	 
40044	1	0	 	 	 	 
40044	10	0	 	 	 	 
40044	12	0	 	 	 	 
40044	13	0	 	 	 	 
40044	14	0	 	 	 	 
40044	16	0	 	 	 	 
40044	23	0	 	 	 	 
40044	24	0	 	 	 	 
40044	25	0	 	 	 	 
40044	26	0	 	 	 	 
40044	27	0	 	 	 	 
40044	28	0	 	 	 	 
40044	29	0	 	 	 	 
40044	30	0	 	 	 	 
40044	31	0	 	 	 	 
40044	32	0	 	 	 	 
40044	34	0	 	 	 	 
40044	35	0	 	 	 	 
40044	36	0	 	 	 	 
40044	37	0	 	 	 	 
40044	38	0	 	 	 	 
40044	39	0	 	 	 	 
40044	40	0	 	 	 	 
40044	41	0	 	 	 	 
40044	42	0	 	 	 	 
40044	45	0	 	 	 	 
40044	47	1	Y	Y	Y	Y
40044	48	0	 	 	 	 
40044	61	0	 	 	 	 
40045	1	0	 	 	 	 
40045	10	0	 	 	 	 
40045	12	0	 	 	 	 
40045	13	0	 	 	 	 
40045	14	0	 	 	 	 
40045	16	0	 	 	 	 
40045	23	0	 	 	 	 
40045	24	0	 	 	 	 
40045	25	0	 	 	 	 
40045	26	0	 	 	 	 
40045	27	0	 	 	 	 
40045	28	0	 	 	 	 
40045	29	0	 	 	 	 
40045	30	0	 	 	 	 
40045	31	0	 	 	 	 
40045	32	0	 	 	 	 
40045	34	0	 	 	 	 
40045	35	0	 	 	 	 
40045	36	0	 	 	 	 
40045	37	0	 	 	 	 
40045	38	0	 	 	 	 
40045	39	0	 	 	 	 
40045	40	0	 	 	 	 
40045	41	0	 	 	 	 
40045	42	0	 	 	 	 
40045	45	0	 	 	 	 
40045	47	0	 	 	 	 
40045	48	0	 	 	 	 
40045	61	0	 	 	 	 
40046	1	0	 	 	 	 
40046	10	0	 	 	 	 
40046	12	0	 	 	 	 
40046	13	0	 	 	 	 
40046	14	0	 	 	 	 
40046	16	0	 	 	 	 
40046	23	0	 	 	 	 
40046	24	0	 	 	 	 
40046	25	0	 	 	 	 
40046	26	0	 	 	 	 
40046	27	0	 	 	 	 
40046	28	0	 	 	 	 
40046	29	1	N	N	N	Y
40046	30	0	 	 	 	 
40046	31	0	 	 	 	 
40046	32	0	 	 	 	 
40046	34	0	 	 	 	 
40046	35	0	 	 	 	 
40046	36	0	 	 	 	 
40046	37	0	 	 	 	 
40046	38	0	 	 	 	 
40046	39	0	 	 	 	 
40046	40	0	 	 	 	 
40046	41	0	 	 	 	 
40046	42	0	 	 	 	 
40046	45	0	 	 	 	 
40046	47	1	Y	Y	Y	Y
40046	48	0	 	 	 	 
40046	61	0	 	 	 	 
40047	1	0	 	 	 	 
40047	10	0	 	 	 	 
40047	12	0	 	 	 	 
40047	13	0	 	 	 	 
40047	14	0	 	 	 	 
40047	16	1	N	N	N	Y
40047	23	0	 	 	 	 
40047	24	0	 	 	 	 
40047	25	0	 	 	 	 
40047	26	0	 	 	 	 
40047	27	0	 	 	 	 
40047	28	0	 	 	 	 
40047	29	0	 	 	 	 
40047	30	0	 	 	 	 
40047	31	0	 	 	 	 
40047	32	0	 	 	 	 
40047	34	0	 	 	 	 
40047	35	0	 	 	 	 
40047	36	0	 	 	 	 
40047	37	0	 	 	 	 
40047	38	0	 	 	 	 
40047	39	0	 	 	 	 
40047	40	0	 	 	 	 
40047	41	0	 	 	 	 
40047	42	0	 	 	 	 
40047	45	0	 	 	 	 
40047	47	0	 	 	 	 
40047	48	0	 	 	 	 
40047	61	1	N	N	Y	N
40048	1	0	 	 	 	 
40048	10	0	 	 	 	 
40048	12	0	 	 	 	 
40048	13	0	 	 	 	 
40048	14	0	 	 	 	 
40048	16	1	Y	Y	Y	Y
40048	23	0	 	 	 	 
40048	24	0	 	 	 	 
40048	25	0	 	 	 	 
40048	26	0	 	 	 	 
40048	27	0	 	 	 	 
40048	28	0	 	 	 	 
40048	29	0	 	 	 	 
40048	30	0	 	 	 	 
40048	31	0	 	 	 	 
40048	32	0	 	 	 	 
40048	34	0	 	 	 	 
40048	35	0	 	 	 	 
40048	36	0	 	 	 	 
40048	37	0	 	 	 	 
40048	38	0	 	 	 	 
40048	39	0	 	 	 	 
40048	40	0	 	 	 	 
40048	41	0	 	 	 	 
40048	42	0	 	 	 	 
40048	45	0	 	 	 	 
40048	47	1	Y	Y	Y	Y
40048	48	0	 	 	 	 
40048	61	0	 	 	 	 
40049	1	0	 	 	 	 
40049	10	0	 	 	 	 
40049	12	0	 	 	 	 
40049	13	0	 	 	 	 
40049	14	0	 	 	 	 
40049	16	0	 	 	 	 
40049	23	0	 	 	 	 
40049	24	0	 	 	 	 
40049	25	0	 	 	 	 
40049	26	0	 	 	 	 
40049	27	0	 	 	 	 
40049	28	0	 	 	 	 
40049	29	0	 	 	 	 
40049	30	0	 	 	 	 
40049	31	0	 	 	 	 
40049	32	0	 	 	 	 
40049	34	0	 	 	 	 
40049	35	0	 	 	 	 
40049	36	0	 	 	 	 
40049	37	0	 	 	 	 
40049	38	0	 	 	 	 
40049	39	0	 	 	 	 
40049	40	0	 	 	 	 
40049	41	0	 	 	 	 
40049	42	0	 	 	 	 
40049	45	0	 	 	 	 
40049	47	0	 	 	 	 
40049	48	0	 	 	 	 
40049	61	0	 	 	 	 
40050	1	0	 	 	 	 
40050	10	0	 	 	 	 
40050	12	0	 	 	 	 
40050	13	0	 	 	 	 
40050	14	0	 	 	 	 
40050	16	1	N	N	Y	N
40050	23	0	 	 	 	 
40050	24	0	 	 	 	 
40050	25	0	 	 	 	 
40050	26	0	 	 	 	 
40050	27	0	 	 	 	 
40050	28	0	 	 	 	 
40050	29	0	 	 	 	 
40050	30	0	 	 	 	 
40050	31	0	 	 	 	 
40050	32	0	 	 	 	 
40050	34	0	 	 	 	 
40050	35	0	 	 	 	 
40050	36	0	 	 	 	 
40050	37	0	 	 	 	 
40050	38	0	 	 	 	 
40050	39	0	 	 	 	 
40050	40	0	 	 	 	 
40050	41	0	 	 	 	 
40050	42	0	 	 	 	 
40050	45	0	 	 	 	 
40050	47	0	 	 	 	 
40050	48	0	 	 	 	 
40050	61	0	 	 	 	 
40051	1	0	 	 	 	 
40051	10	0	 	 	 	 
40051	12	0	 	 	 	 
40051	13	0	 	 	 	 
40051	14	0	 	 	 	 
40051	16	0	 	 	 	 
40051	23	0	 	 	 	 
40051	24	0	 	 	 	 
40051	25	0	 	 	 	 
40051	26	0	 	 	 	 
40051	27	0	 	 	 	 
40051	28	0	 	 	 	 
40051	29	0	 	 	 	 
40051	30	0	 	 	 	 
40051	31	0	 	 	 	 
40051	32	0	 	 	 	 
40051	34	0	 	 	 	 
40051	35	0	 	 	 	 
40051	36	0	 	 	 	 
40051	37	0	 	 	 	 
40051	38	0	 	 	 	 
40051	39	0	 	 	 	 
40051	40	0	 	 	 	 
40051	41	0	 	 	 	 
40051	42	0	 	 	 	 
40051	45	0	 	 	 	 
40051	47	0	 	 	 	 
40051	48	0	 	 	 	 
40051	61	0	 	 	 	 
40052	1	0	 	 	 	 
40052	10	0	 	 	 	 
40052	12	0	 	 	 	 
40052	13	0	 	 	 	 
40052	14	0	 	 	 	 
40052	16	1	Y	Y	Y	Y
40052	23	0	 	 	 	 
40052	24	0	 	 	 	 
40052	25	0	 	 	 	 
40052	26	0	 	 	 	 
40052	27	0	 	 	 	 
40052	28	0	 	 	 	 
40052	29	1	Y	Y	Y	Y
40052	30	0	 	 	 	 
40052	31	0	 	 	 	 
40052	32	0	 	 	 	 
40052	34	0	 	 	 	 
40052	35	0	 	 	 	 
40052	36	0	 	 	 	 
40052	37	0	 	 	 	 
40052	38	0	 	 	 	 
40052	39	0	 	 	 	 
40052	40	0	 	 	 	 
40052	41	0	 	 	 	 
40052	42	0	 	 	 	 
40052	45	0	 	 	 	 
40052	47	1	Y	Y	Y	Y
40052	48	0	 	 	 	 
40052	61	0	 	 	 	 
40053	1	0	 	 	 	 
40053	10	0	 	 	 	 
40053	12	0	 	 	 	 
40053	13	0	 	 	 	 
40053	14	0	 	 	 	 
40053	16	0	 	 	 	 
40053	23	0	 	 	 	 
40053	24	0	 	 	 	 
40053	25	0	 	 	 	 
40053	26	0	 	 	 	 
40053	27	0	 	 	 	 
40053	28	0	 	 	 	 
40053	29	0	 	 	 	 
40053	30	0	 	 	 	 
40053	31	0	 	 	 	 
40053	32	0	 	 	 	 
40053	34	0	 	 	 	 
40053	35	0	 	 	 	 
40053	36	0	 	 	 	 
40053	37	1	N	N	N	Y
40053	38	0	 	 	 	 
40053	39	0	 	 	 	 
40053	40	0	 	 	 	 
40053	41	0	 	 	 	 
40053	42	0	 	 	 	 
40053	45	0	 	 	 	 
40053	47	0	 	 	 	 
40053	48	0	 	 	 	 
40053	61	0	 	 	 	 
40054	1	0	 	 	 	 
40054	10	0	 	 	 	 
40054	12	0	 	 	 	 
40054	13	0	 	 	 	 
40054	14	0	 	 	 	 
40054	16	0	 	 	 	 
40054	23	0	 	 	 	 
40054	24	0	 	 	 	 
40054	25	0	 	 	 	 
40054	26	0	 	 	 	 
40054	27	0	 	 	 	 
40054	28	0	 	 	 	 
40054	29	0	 	 	 	 
40054	30	0	 	 	 	 
40054	31	0	 	 	 	 
40054	32	0	 	 	 	 
40054	34	0	 	 	 	 
40054	35	0	 	 	 	 
40054	36	0	 	 	 	 
40054	37	0	 	 	 	 
40054	38	0	 	 	 	 
40054	39	0	 	 	 	 
40054	40	0	 	 	 	 
40054	41	0	 	 	 	 
40054	42	0	 	 	 	 
40054	45	0	 	 	 	 
40054	47	1	Y	Y	Y	Y
40054	48	0	 	 	 	 
40054	61	0	 	 	 	 
40055	1	0	 	 	 	 
40055	10	0	 	 	 	 
40055	12	0	 	 	 	 
40055	13	0	 	 	 	 
40055	14	0	 	 	 	 
40055	16	0	 	 	 	 
40055	23	0	 	 	 	 
40055	24	0	 	 	 	 
40055	25	0	 	 	 	 
40055	26	0	 	 	 	 
40055	27	0	 	 	 	 
40055	28	0	 	 	 	 
40055	29	0	 	 	 	 
40055	30	0	 	 	 	 
40055	31	0	 	 	 	 
40055	32	0	 	 	 	 
40055	34	0	 	 	 	 
40055	35	0	 	 	 	 
40055	36	0	 	 	 	 
40055	37	0	 	 	 	 
40055	38	0	 	 	 	 
40055	39	0	 	 	 	 
40055	40	0	 	 	 	 
40055	41	0	 	 	 	 
40055	42	0	 	 	 	 
40055	45	0	 	 	 	 
40055	47	0	 	 	 	 
40055	48	0	 	 	 	 
40055	61	0	 	 	 	 
40056	1	0	 	 	 	 
40056	10	0	 	 	 	 
40056	12	1	N	N	N	Y
40056	13	0	 	 	 	 
40056	14	0	 	 	 	 
40056	16	0	 	 	 	 
40056	23	0	 	 	 	 
40056	24	0	 	 	 	 
40056	25	0	 	 	 	 
40056	26	0	 	 	 	 
40056	27	0	 	 	 	 
40056	28	0	 	 	 	 
40056	29	0	 	 	 	 
40056	30	0	 	 	 	 
40056	31	0	 	 	 	 
40056	32	0	 	 	 	 
40056	34	0	 	 	 	 
40056	35	0	 	 	 	 
40056	36	0	 	 	 	 
40056	37	0	 	 	 	 
40056	38	0	 	 	 	 
40056	39	0	 	 	 	 
40056	40	0	 	 	 	 
40056	41	0	 	 	 	 
40056	42	0	 	 	 	 
40056	45	1	N	N	N	Y
40056	47	0	 	 	 	 
40056	48	0	 	 	 	 
40056	61	0	 	 	 	 
40058	1	0	 	 	 	 
40058	10	0	 	 	 	 
40058	12	0	 	 	 	 
40058	13	0	 	 	 	 
40058	14	0	 	 	 	 
40058	16	1	N	N	Y	Y
40058	23	0	 	 	 	 
40058	24	0	 	 	 	 
40058	25	0	 	 	 	 
40058	26	0	 	 	 	 
40058	27	0	 	 	 	 
40058	28	0	 	 	 	 
40058	29	0	 	 	 	 
40058	30	0	 	 	 	 
40058	31	0	 	 	 	 
40058	32	0	 	 	 	 
40058	34	0	 	 	 	 
40058	35	0	 	 	 	 
40058	36	0	 	 	 	 
40058	37	0	 	 	 	 
40058	38	0	 	 	 	 
40058	39	0	 	 	 	 
40058	40	0	 	 	 	 
40058	41	0	 	 	 	 
40058	42	0	 	 	 	 
40058	45	0	 	 	 	 
40058	47	0	 	 	 	 
40058	48	1	N	N	Y	N
40058	61	0	 	 	 	 
40059	1	0	 	 	 	 
40059	10	0	 	 	 	 
40059	12	0	 	 	 	 
40059	13	0	 	 	 	 
40059	14	0	 	 	 	 
40059	16	0	 	 	 	 
40059	23	0	 	 	 	 
40059	24	0	 	 	 	 
40059	25	0	 	 	 	 
40059	26	0	 	 	 	 
40059	27	0	 	 	 	 
40059	28	0	 	 	 	 
40059	29	0	 	 	 	 
40059	30	0	 	 	 	 
40059	31	0	 	 	 	 
40059	32	0	 	 	 	 
40059	34	0	 	 	 	 
40059	35	0	 	 	 	 
40059	36	0	 	 	 	 
40059	37	0	 	 	 	 
40059	38	0	 	 	 	 
40059	39	0	 	 	 	 
40059	40	0	 	 	 	 
40059	41	0	 	 	 	 
40059	42	0	 	 	 	 
40059	45	0	 	 	 	 
40059	47	0	 	 	 	 
40059	48	0	 	 	 	 
40059	61	0	 	 	 	 
40060	1	0	 	 	 	 
40060	10	0	 	 	 	 
40060	12	0	 	 	 	 
40060	13	0	 	 	 	 
40060	14	0	 	 	 	 
40060	16	0	 	 	 	 
40060	23	0	 	 	 	 
40060	24	0	 	 	 	 
40060	25	0	 	 	 	 
40060	26	0	 	 	 	 
40060	27	0	 	 	 	 
40060	28	0	 	 	 	 
40060	29	0	 	 	 	 
40060	30	0	 	 	 	 
40060	31	0	 	 	 	 
40060	32	0	 	 	 	 
40060	34	0	 	 	 	 
40060	35	0	 	 	 	 
40060	36	0	 	 	 	 
40060	37	0	 	 	 	 
40060	38	0	 	 	 	 
40060	39	0	 	 	 	 
40060	40	0	 	 	 	 
40060	41	0	 	 	 	 
40060	42	0	 	 	 	 
40060	45	1	N	N	N	Y
40060	47	0	 	 	 	 
40060	48	0	 	 	 	 
40060	61	0	 	 	 	 
40061	1	0	 	 	 	 
40061	10	0	 	 	 	 
40061	12	0	 	 	 	 
40061	13	0	 	 	 	 
40061	14	0	 	 	 	 
40061	16	1	N	Y	N	N
40061	23	0	 	 	 	 
40061	24	0	 	 	 	 
40061	25	0	 	 	 	 
40061	26	0	 	 	 	 
40061	27	0	 	 	 	 
40061	28	0	 	 	 	 
40061	29	0	 	 	 	 
40061	30	0	 	 	 	 
40061	31	0	 	 	 	 
40061	32	0	 	 	 	 
40061	34	0	 	 	 	 
40061	35	0	 	 	 	 
40061	36	0	 	 	 	 
40061	37	0	 	 	 	 
40061	38	0	 	 	 	 
40061	39	1	N	N	Y	Y
40061	40	0	 	 	 	 
40061	41	0	 	 	 	 
40061	42	0	 	 	 	 
40061	45	0	 	 	 	 
40061	47	0	 	 	 	 
40061	48	0	 	 	 	 
40061	61	0	 	 	 	 
40062	1	0	 	 	 	 
40062	10	0	 	 	 	 
40062	12	0	 	 	 	 
40062	13	0	 	 	 	 
40062	14	0	 	 	 	 
40062	16	0	 	 	 	 
40062	23	0	 	 	 	 
40062	24	0	 	 	 	 
40062	25	0	 	 	 	 
40062	26	0	 	 	 	 
40062	27	0	 	 	 	 
40062	28	0	 	 	 	 
40062	29	0	 	 	 	 
40062	30	0	 	 	 	 
40062	31	0	 	 	 	 
40062	32	0	 	 	 	 
40062	34	0	 	 	 	 
40062	35	0	 	 	 	 
40062	36	0	 	 	 	 
40062	37	0	 	 	 	 
40062	38	0	 	 	 	 
40062	39	0	 	 	 	 
40062	40	0	 	 	 	 
40062	41	0	 	 	 	 
40062	42	0	 	 	 	 
40062	45	0	 	 	 	 
40062	47	0	 	 	 	 
40062	48	0	 	 	 	 
40062	61	0	 	 	 	 
40063	1	0	 	 	 	 
40063	10	0	 	 	 	 
40063	12	0	 	 	 	 
40063	13	0	 	 	 	 
40063	14	0	 	 	 	 
40063	16	0	 	 	 	 
40063	23	0	 	 	 	 
40063	24	0	 	 	 	 
40063	25	0	 	 	 	 
40063	26	0	 	 	 	 
40063	27	0	 	 	 	 
40063	28	0	 	 	 	 
40063	29	0	 	 	 	 
40063	30	0	 	 	 	 
40063	31	0	 	 	 	 
40063	32	0	 	 	 	 
40063	34	0	 	 	 	 
40063	35	0	 	 	 	 
40063	36	0	 	 	 	 
40063	37	0	 	 	 	 
40063	38	1	N	N	N	Y
40063	39	0	 	 	 	 
40063	40	0	 	 	 	 
40063	41	0	 	 	 	 
40063	42	0	 	 	 	 
40063	45	0	 	 	 	 
40063	47	0	 	 	 	 
40063	48	0	 	 	 	 
40063	61	0	 	 	 	 
40064	1	0	 	 	 	 
40064	10	0	 	 	 	 
40064	12	0	 	 	 	 
40064	13	0	 	 	 	 
40064	14	0	 	 	 	 
40064	16	0	 	 	 	 
40064	23	0	 	 	 	 
40064	24	0	 	 	 	 
40064	25	0	 	 	 	 
40064	26	0	 	 	 	 
40064	27	0	 	 	 	 
40064	28	0	 	 	 	 
40064	29	0	 	 	 	 
40064	30	0	 	 	 	 
40064	31	0	 	 	 	 
40064	32	0	 	 	 	 
40064	34	0	 	 	 	 
40064	35	0	 	 	 	 
40064	36	0	 	 	 	 
40064	37	0	 	 	 	 
40064	38	0	 	 	 	 
40064	39	0	 	 	 	 
40064	40	0	 	 	 	 
40064	41	0	 	 	 	 
40064	42	0	 	 	 	 
40064	45	0	 	 	 	 
40064	47	0	 	 	 	 
40064	48	0	 	 	 	 
40064	61	0	 	 	 	 
40065	1	1	N	Y	N	N
40065	10	0	 	 	 	 
40065	12	1	N	Y	Y	Y
40065	13	0	 	 	 	 
40065	14	0	 	 	 	 
40065	16	0	 	 	 	 
40065	23	0	 	 	 	 
40065	24	0	 	 	 	 
40065	25	0	 	 	 	 
40065	26	0	 	 	 	 
40065	27	0	 	 	 	 
40065	28	0	 	 	 	 
40065	29	1	N	N	Y	Y
40065	30	0	 	 	 	 
40065	31	0	 	 	 	 
40065	32	0	 	 	 	 
40065	34	1	N	N	N	Y
40065	35	0	 	 	 	 
40065	36	0	 	 	 	 
40065	37	1	N	N	Y	N
40065	38	0	 	 	 	 
40065	39	0	 	 	 	 
40065	40	0	 	 	 	 
40065	41	0	 	 	 	 
40065	42	0	 	 	 	 
40065	45	0	 	 	 	 
40065	47	0	 	 	 	 
40065	48	0	 	 	 	 
40065	61	0	 	 	 	 
40066	1	0	 	 	 	 
40066	10	0	 	 	 	 
40066	12	0	 	 	 	 
40066	13	1	N	N	Y	N
40066	14	0	 	 	 	 
40066	16	0	 	 	 	 
40066	23	0	 	 	 	 
40066	24	0	 	 	 	 
40066	25	0	 	 	 	 
40066	26	0	 	 	 	 
40066	27	0	 	 	 	 
40066	28	0	 	 	 	 
40066	29	0	 	 	 	 
40066	30	0	 	 	 	 
40066	31	0	 	 	 	 
40066	32	0	 	 	 	 
40066	34	0	 	 	 	 
40066	35	0	 	 	 	 
40066	36	0	 	 	 	 
40066	37	0	 	 	 	 
40066	38	0	 	 	 	 
40066	39	1	N	N	Y	N
40066	40	0	 	 	 	 
40066	41	1	N	N	Y	N
40066	42	0	 	 	 	 
40066	45	0	 	 	 	 
40066	47	0	 	 	 	 
40066	48	0	 	 	 	 
40066	61	0	 	 	 	 
40069	1	0	 	 	 	 
40069	10	0	 	 	 	 
40069	12	0	 	 	 	 
40069	13	0	 	 	 	 
40069	14	0	 	 	 	 
40069	16	0	 	 	 	 
40069	23	0	 	 	 	 
40069	24	0	 	 	 	 
40069	25	0	 	 	 	 
40069	26	0	 	 	 	 
40069	27	0	 	 	 	 
40069	28	0	 	 	 	 
40069	29	1	N	N	Y	Y
40069	30	0	 	 	 	 
40069	31	0	 	 	 	 
40069	32	0	 	 	 	 
40069	34	0	 	 	 	 
40069	35	0	 	 	 	 
40069	36	0	 	 	 	 
40069	37	0	 	 	 	 
40069	38	0	 	 	 	 
40069	39	0	 	 	 	 
40069	40	0	 	 	 	 
40069	41	0	 	 	 	 
40069	42	0	 	 	 	 
40069	45	0	 	 	 	 
40069	47	0	 	 	 	 
40069	48	0	 	 	 	 
40069	61	0	 	 	 	 
40070	1	0	 	 	 	 
40070	10	0	 	 	 	 
40070	12	0	 	 	 	 
40070	13	0	 	 	 	 
40070	14	0	 	 	 	 
40070	16	1	N	N	N	Y
40070	23	0	 	 	 	 
40070	24	0	 	 	 	 
40070	25	0	 	 	 	 
40070	26	0	 	 	 	 
40070	27	0	 	 	 	 
40070	28	0	 	 	 	 
40070	29	0	 	 	 	 
40070	30	0	 	 	 	 
40070	31	0	 	 	 	 
40070	32	0	 	 	 	 
40070	34	0	 	 	 	 
40070	35	0	 	 	 	 
40070	36	0	 	 	 	 
40070	37	0	 	 	 	 
40070	38	0	 	 	 	 
40070	39	0	 	 	 	 
40070	40	0	 	 	 	 
40070	41	0	 	 	 	 
40070	42	0	 	 	 	 
40070	45	0	 	 	 	 
40070	47	1	N	N	Y	N
40070	48	0	 	 	 	 
40070	61	0	 	 	 	 
40071	1	1	N	N	Y	N
40071	10	0	 	 	 	 
40071	12	0	 	 	 	 
40071	13	0	 	 	 	 
40071	14	0	 	 	 	 
40071	16	0	 	 	 	 
40071	23	0	 	 	 	 
40071	24	0	 	 	 	 
40071	25	0	 	 	 	 
40071	26	0	 	 	 	 
40071	27	0	 	 	 	 
40071	28	0	 	 	 	 
40071	29	0	 	 	 	 
40071	30	0	 	 	 	 
40071	31	0	 	 	 	 
40071	32	0	 	 	 	 
40071	34	0	 	 	 	 
40071	35	0	 	 	 	 
40071	36	0	 	 	 	 
40071	37	0	 	 	 	 
40071	38	0	 	 	 	 
40071	39	0	 	 	 	 
40071	40	0	 	 	 	 
40071	41	0	 	 	 	 
40071	42	0	 	 	 	 
40071	45	0	 	 	 	 
40071	47	0	 	 	 	 
40071	48	0	 	 	 	 
40071	61	0	 	 	 	 
40073	1	0	 	 	 	 
40073	10	0	 	 	 	 
40073	12	0	 	 	 	 
40073	13	0	 	 	 	 
40073	14	0	 	 	 	 
40073	16	0	 	 	 	 
40073	23	0	 	 	 	 
40073	24	0	 	 	 	 
40073	25	0	 	 	 	 
40073	26	0	 	 	 	 
40073	27	0	 	 	 	 
40073	28	0	 	 	 	 
40073	29	0	 	 	 	 
40073	30	0	 	 	 	 
40073	31	0	 	 	 	 
40073	32	0	 	 	 	 
40073	34	0	 	 	 	 
40073	35	0	 	 	 	 
40073	36	0	 	 	 	 
40073	37	0	 	 	 	 
40073	38	0	 	 	 	 
40073	39	0	 	 	 	 
40073	40	0	 	 	 	 
40073	41	0	 	 	 	 
40073	42	0	 	 	 	 
40073	45	0	 	 	 	 
40073	47	0	 	 	 	 
40073	48	0	 	 	 	 
40073	61	0	 	 	 	 
40075	1	0	 	 	 	 
40075	10	0	 	 	 	 
40075	12	0	 	 	 	 
40075	13	0	 	 	 	 
40075	14	0	 	 	 	 
40075	16	0	 	 	 	 
40075	23	0	 	 	 	 
40075	24	0	 	 	 	 
40075	25	0	 	 	 	 
40075	26	0	 	 	 	 
40075	27	0	 	 	 	 
40075	28	0	 	 	 	 
40075	29	0	 	 	 	 
40075	30	0	 	 	 	 
40075	31	0	 	 	 	 
40075	32	0	 	 	 	 
40075	34	0	 	 	 	 
40075	35	0	 	 	 	 
40075	36	0	 	 	 	 
40075	37	0	 	 	 	 
40075	38	0	 	 	 	 
40075	39	0	 	 	 	 
40075	40	0	 	 	 	 
40075	41	0	 	 	 	 
40075	42	0	 	 	 	 
40075	45	0	 	 	 	 
40075	47	0	 	 	 	 
40075	48	0	 	 	 	 
40075	61	0	 	 	 	 
40076	1	0	 	 	 	 
40076	10	0	 	 	 	 
40076	12	1	Y	Y	Y	Y
40076	13	0	 	 	 	 
40076	14	0	 	 	 	 
40076	16	1	Y	Y	Y	Y
40076	23	0	 	 	 	 
40076	24	0	 	 	 	 
40076	25	0	 	 	 	 
40076	26	0	 	 	 	 
40076	27	0	 	 	 	 
40076	28	0	 	 	 	 
40076	29	0	 	 	 	 
40076	30	0	 	 	 	 
40076	31	0	 	 	 	 
40076	32	0	 	 	 	 
40076	34	0	 	 	 	 
40076	35	0	 	 	 	 
40076	36	0	 	 	 	 
40076	37	0	 	 	 	 
40076	38	0	 	 	 	 
40076	39	0	 	 	 	 
40076	40	0	 	 	 	 
40076	41	0	 	 	 	 
40076	42	0	 	 	 	 
40076	45	0	 	 	 	 
40076	47	1	Y	Y	Y	Y
40076	48	0	 	 	 	 
40076	61	0	 	 	 	 
40077	1	0	 	 	 	 
40077	10	0	 	 	 	 
40077	12	0	 	 	 	 
40077	13	0	 	 	 	 
40077	14	0	 	 	 	 
40077	16	0	 	 	 	 
40077	23	0	 	 	 	 
40077	24	0	 	 	 	 
40077	25	0	 	 	 	 
40077	26	0	 	 	 	 
40077	27	0	 	 	 	 
40077	28	0	 	 	 	 
40077	29	0	 	 	 	 
40077	30	0	 	 	 	 
40077	31	0	 	 	 	 
40077	32	0	 	 	 	 
40077	34	0	 	 	 	 
40077	35	0	 	 	 	 
40077	36	0	 	 	 	 
40077	37	0	 	 	 	 
40077	38	0	 	 	 	 
40077	39	0	 	 	 	 
40077	40	0	 	 	 	 
40077	41	0	 	 	 	 
40077	42	1	N	N	N	Y
40077	45	0	 	 	 	 
40077	47	0	 	 	 	 
40077	48	0	 	 	 	 
40077	61	0	 	 	 	 
40078	1	1	N	N	N	Y
40078	10	0	 	 	 	 
40078	12	0	 	 	 	 
40078	13	0	 	 	 	 
40078	14	0	 	 	 	 
40078	16	0	 	 	 	 
40078	23	0	 	 	 	 
40078	24	0	 	 	 	 
40078	25	0	 	 	 	 
40078	26	0	 	 	 	 
40078	27	0	 	 	 	 
40078	28	0	 	 	 	 
40078	29	0	 	 	 	 
40078	30	0	 	 	 	 
40078	31	0	 	 	 	 
40078	32	0	 	 	 	 
40078	34	0	 	 	 	 
40078	35	0	 	 	 	 
40078	36	0	 	 	 	 
40078	37	1	N	N	N	Y
40078	38	0	 	 	 	 
40078	39	0	 	 	 	 
40078	40	0	 	 	 	 
40078	41	0	 	 	 	 
40078	42	0	 	 	 	 
40078	45	0	 	 	 	 
40078	47	0	 	 	 	 
40078	48	0	 	 	 	 
40078	61	0	 	 	 	 
40079	1	0	 	 	 	 
40079	10	0	 	 	 	 
